Date,State/UnionTerritory,Cured,Deaths,Confirmed
07-06-2020,Ladakh,48,1,99
07-06-2020,Madhya Pradesh,6108,399,9228
07-06-2020,Maharashtra,37390,2969,82968
07-06-2020,Manipur,52,0,157
07-06-2020,Meghalaya,13,1,33
07-06-2020,Mizoram,1,0,24
07-06-2020,Nagaland,0,0,107
07-06-2020,Odisha,1716,8,2781
07-06-2020,Puducherry,36,0,99
07-06-2020,Punjab,2092,50,2515
07-06-2020,Rajasthan,7501,231,10331
07-06-2020,Sikkim,0,0,7
07-06-2020,Tamil Nadu,16395,251,30152
07-06-2020,Telengana,1710,123,3496
07-06-2020,Tripura,173,0,747
07-06-2020,Uttarakhand,423,11,1303
07-06-2020,Uttar Pradesh,5648,257,9733
07-06-2020,West Bengal,3119,383,7738
07-06-2020,Cases being reassigned to states,0,0,8605
08-06-2020,Andaman and Nicobar Islands,33,0,33
08-06-2020,Andhra Pradesh,2682,75,4708
08-06-2020,Arunachal Pradesh,1,0,51
08-06-2020,Assam,615,4,2565
08-06-2020,Bihar,2480,30,5088
08-06-2020,Chandigarh,273,5,314
08-06-2020,Chhattisgarh,283,4,1073
08-06-2020,Dadar Nagar Haveli,2,0,20
08-06-2020,Delhi,10664,761,27654
08-06-2020,Goa,65,0,300
08-06-2020,Gujarat,13635,1249,20070
08-06-2020,Haryana,2134,28,4448
08-06-2020,Himachal Pradesh,224,5,413
08-06-2020,Jammu and Kashmir,1216,41,4087
08-06-2020,Jharkhand,490,7,1099
08-06-2020,Karnataka,2132,61,5452
08-06-2020,Kerala,803,15,1914
08-06-2020,Ladakh,50,1,103
08-06-2020,Madhya Pradesh,6331,412,9401
08-06-2020,Maharashtra,39314,3060,85975
08-06-2020,Manipur,52,0,172
08-06-2020,Meghalaya,13,1,36
08-06-2020,Mizoram,1,0,34
08-06-2020,Nagaland,8,0,118
08-06-2020,Odisha,1894,9,2856
08-06-2020,Puducherry,36,0,99
08-06-2020,Punjab,2106,51,2608
08-06-2020,Rajasthan,7641,240,10599
08-06-2020,Sikkim,0,0,7
08-06-2020,Tamil Nadu,16999,269,31667
08-06-2020,Telengana,1710,123,3580
08-06-2020,Tripura,192,0,800
08-06-2020,Uttarakhand,528,13,1355
08-06-2020,Uttar Pradesh,6185,275,10536
08-06-2020,West Bengal,3303,396,8187
08-06-2020,Cases being reassigned to states,0,0,9189
09-06-2020,Andaman and Nicobar Islands,33,0,33
09-06-2020,Andhra Pradesh,2745,75,4851
09-06-2020,Arunachal Pradesh,1,0,51
09-06-2020,Assam,665,4,2776
09-06-2020,Bihar,2499,31,5202
09-06-2020,Chandigarh,273,5,317
09-06-2020,Chhattisgarh,308,4,1160
09-06-2020,Dadar Nagar Haveli,2,0,22
09-06-2020,Delhi,11357,874,29943
09-06-2020,Goa,67,0,330
09-06-2020,Gujarat,13956,1280,20545
09-06-2020,Haryana,2134,39,4854
09-06-2020,Himachal Pradesh,227,5,421
09-06-2020,Jammu and Kashmir,1324,45,4285
09-06-2020,Jharkhand,519,7,1256
09-06-2020,Karnataka,2519,64,5760
09-06-2020,Kerala,814,16,2005
09-06-2020,Ladakh,52,1,103
09-06-2020,Madhya Pradesh,6536,414,9638
09-06-2020,Maharashtra,40975,3169,88528
09-06-2020,Manipur,58,0,272
09-06-2020,Meghalaya,13,1,36
09-06-2020,Mizoram,1,0,42
09-06-2020,Nagaland,8,0,123
09-06-2020,Odisha,1993,9,2994
09-06-2020,Puducherry,52,0,127
09-06-2020,Punjab,2128,53,2663
09-06-2020,Rajasthan,8004,246,10763
09-06-2020,Sikkim,0,0,7
09-06-2020,Tamil Nadu,17527,286,33229
09-06-2020,Telengana,1710,137,3650
09-06-2020,Tripura,192,0,838
09-06-2020,Uttarakhand,714,13,1411
09-06-2020,Uttar Pradesh,6344,283,10947
09-06-2020,West Bengal,3465,405,8613
09-06-2020,Cases being reassigned to states,0,0,8803
10-06-2020,Andaman and Nicobar Islands,33,0,33
10-06-2020,Andhra Pradesh,2802,77,5070
10-06-2020,Arunachal Pradesh,1,0,57
10-06-2020,Assam,1085,4,2937
10-06-2020,Bihar,2864,32,5459
10-06-2020,Chandigarh,286,5,323
10-06-2020,Chhattisgarh,386,6,1240
10-06-2020,Dadar Nagar Haveli,2,0,22
10-06-2020,Delhi,11861,905,31309
10-06-2020,Goa,67,0,359
10-06-2020,Gujarat,14365,1313,21014
10-06-2020,Haryana,2134,45,5209
10-06-2020,Himachal Pradesh,249,5,445
10-06-2020,Jammu and Kashmir,1506,48,4346
10-06-2020,Jharkhand,559,8,1411
10-06-2020,Karnataka,2604,66,5921
10-06-2020,Kerala,848,16,2096
10-06-2020,Ladakh,52,1,108
10-06-2020,Madhya Pradesh,6729,420,9849
10-06-2020,Maharashtra,42638,3289,90787
10-06-2020,Manipur,61,0,304
10-06-2020,Meghalaya,13,1,43
10-06-2020,Mizoram,1,0,88
10-06-2020,Nagaland,10,0,127
10-06-2020,Odisha,2133,9,3140
10-06-2020,Puducherry,52,0,127
10-06-2020,Punjab,2167,55,2719
10-06-2020,Rajasthan,8328,255,11245
10-06-2020,Sikkim,0,0,13
10-06-2020,Tamil Nadu,18325,307,34914
10-06-2020,Telengana,1809,148,3920
10-06-2020,Tripura,192,1,864
10-06-2020,Uttarakhand,755,13,1537
10-06-2020,Uttar Pradesh,6669,301,11335
10-06-2020,West Bengal,3620,415,8985
10-06-2020,Cases being reassigned to states,0,0,9227
11-06-2020,Andaman and Nicobar Islands,33,0,34
11-06-2020,Andhra Pradesh,2899,78,5269
11-06-2020,Arunachal Pradesh,2,0,57
11-06-2020,Assam,1249,4,3092
11-06-2020,Bihar,3071,33,5710
11-06-2020,Chandigarh,286,5,327
11-06-2020,Chhattisgarh,402,6,1262
11-06-2020,Dadar Nagar Haveli,2,0,26
11-06-2020,Daman & Diu,0,0,2
11-06-2020,Delhi,12245,984,32810
11-06-2020,Goa,67,0,387
11-06-2020,Gujarat,14735,1347,21521
11-06-2020,Haryana,2188,52,5579
11-06-2020,Himachal Pradesh,254,6,451
11-06-2020,Jammu and Kashmir,1671,51,4507
11-06-2020,Jharkhand,592,8,1489
11-06-2020,Karnataka,2862,69,6041
11-06-2020,Kerala,905,18,2161
11-06-2020,Ladakh,52,1,115
11-06-2020,Madhya Pradesh,6892,427,10049
11-06-2020,Maharashtra,44517,3438,94041
11-06-2020,Manipur,63,0,311
11-06-2020,Meghalaya,13,1,44
11-06-2020,Mizoram,1,0,93
11-06-2020,Nagaland,22,0,128
11-06-2020,Odisha,2282,9,3250
11-06-2020,Puducherry,53,0,127
11-06-2020,Punjab,2232,55,2805
11-06-2020,Rajasthan,8569,259,11600
11-06-2020,Sikkim,0,0,13
11-06-2020,Tamil Nadu,19333,326,36841
11-06-2020,Telengana,1817,156,4111
11-06-2020,Tripura,239,1,895
11-06-2020,Uttarakhand,831,15,1562
11-06-2020,Uttar Pradesh,6871,321,11610
11-06-2020,West Bengal,3779,432,9328
11-06-2020,Cases being reassigned to states,0,0,8931
12-06-2020,Andaman and Nicobar Islands,33,0,38
12-06-2020,Andhra Pradesh,3048,80,5429
12-06-2020,Arunachal Pradesh,4,0,61
12-06-2020,Assam,1432,6,3319
12-06-2020,Bihar,3266,36,5983
12-06-2020,Chandigarh,286,5,332
12-06-2020,Chhattisgarh,447,6,1398
12-06-2020,Dadra and Nagar Haveli and Daman and Diu,2,0,30
12-06-2020,Delhi,12731,1085,34687
12-06-2020,Goa,67,0,417
12-06-2020,Gujarat,15101,1385,22032
12-06-2020,Haryana,2260,64,5968
12-06-2020,Himachal Pradesh,280,6,470
12-06-2020,Jammu and Kashmir,1820,52,4574
12-06-2020,Jharkhand,630,8,1599
12-06-2020,Karnataka,2977,72,6245
12-06-2020,Kerala,968,18,2244
12-06-2020,Ladakh,54,1,135
12-06-2020,Madhya Pradesh,7042,431,10241
12-06-2020,Maharashtra,46078,3590,97648
12-06-2020,Manipur,73,0,366
12-06-2020,Meghalaya,18,1,44
12-06-2020,Mizoram,1,0,102
12-06-2020,Nagaland,22,0,128
12-06-2020,Odisha,2354,9,3386
12-06-2020,Puducherry,67,2,157
12-06-2020,Punjab,2259,59,2887
12-06-2020,Rajasthan,8775,265,11838
12-06-2020,Sikkim,2,0,14
12-06-2020,Tamil Nadu,20705,349,38716
12-06-2020,Telangana,1993,165,4320
12-06-2020,Tripura,278,1,913
12-06-2020,Uttarakhand,842,15,1643
12-06-2020,Uttar Pradesh,7292,345,12088
12-06-2020,West Bengal,3988,442,9768
12-06-2020,Cases being reassigned to states,0,0,8315
13-06-2020,Andaman and Nicobar Islands,33,0,38
13-06-2020,Andhra Pradesh,3105,80,5680
